transaction_id,investor_id,amfi_code,date,transaction_type,amount_rupees,amount_crore,state,age_group,age,city,city_tier,net_amount_crore,data_status
TX017038,INV003898,118479,2023-04-09,Lumpsum,205454.680000,0.020545,Tamil Nadu,26-35,31,Chennai,Tier 1,0.020545,Deterministic illustrative investor transaction
TX009309,INV001895,140353,2023-04-09,SIP,5290.010000,0.000529,Gujarat,18-25,21,Ahmedabad,Tier 2,0.000529,Deterministic illustrative investor transaction
TX014484,INV001029,118424,2023-04-09,Lumpsum,94984.120000,0.009498,Uttar Pradesh,36-45,41,Lucknow,Tier 2,0.009498,Deterministic illustrative investor transaction
TX019968,INV004702,119250,2023-04-09,Lumpsum,70870.400000,0.007087,Rajasthan,18-25,19,Jaipur,Tier 2,0.007087,Deterministic illustrative investor transaction
TX006169,INV004848,140353,2023-04-09,Lumpsum,182883.060000,0.018288,Gujarat,26-35,26,Ahmedabad,Tier 2,0.018288,Deterministic illustrative investor transaction
TX017292,INV006047,129046,2023-04-09,SIP,6366.250000,0.000637,Tamil Nadu,46-55,48,Chennai,Tier 1,0.000637,Deterministic illustrative investor transaction
TX003650,INV003388,118955,2023-04-09,Lumpsum,37788.320000,0.003779,Delhi,18-25,25,New Delhi,Tier 1,0.003779,Deterministic illustrative investor transaction
TX007767,INV007590,129046,2023-04-09,SIP,18201.830000,0.001820,Madhya Pradesh,36-45,41,Indore,Tier 2,0.001820,Deterministic illustrative investor transaction
TX018552,INV008158,119718,2023-04-09,SIP,2235.020000,0.000224,West Bengal,26-35,33,Kolkata,Tier 1,0.000224,Deterministic illustrative investor transaction
TX011371,INV008480,118479,2023-04-09,Redemption,82726.440000,0.008273,Karnataka,56+,65,Other City,Tier 3,-0.008273,Deterministic illustrative investor transaction
TX008085,INV004987,120492,2023-04-09,Lumpsum,117451.300000,0.011745,Madhya Pradesh,36-45,40,Other City,Tier 3,0.011745,Deterministic illustrative investor transaction
TX017674,INV001807,118632,2023-04-09,Lumpsum,22813.300000,0.002281,Uttar Pradesh,26-35,30,Lucknow,Tier 2,0.002281,Deterministic illustrative investor transaction
TX017970,INV001917,148404,2023-04-09,Lumpsum,174045.230000,0.017405,Kerala,26-35,28,Kochi,Tier 2,0.017405,Deterministic illustrative investor transaction
TX008851,INV005243,120843,2023-04-09,Redemption,42285.670000,0.004229,Madhya Pradesh,26-35,29,Indore,Tier 2,-0.004229,Deterministic illustrative investor transaction
TX022860,INV001842,119292,2023-04-10,Lumpsum,187540.810000,0.018754,Tamil Nadu,36-45,38,Chennai,Tier 1,0.018754,Deterministic illustrative investor transaction
TX016524,INV005753,146549,2023-04-10,Redemption,49618.350000,0.004962,Uttar Pradesh,26-35,34,Other City,Tier 3,-0.004962,Deterministic illustrative investor transaction
TX002574,INV000449,120152,2023-04-10,Redemption,46716.500000,0.004672,Gujarat,26-35,26,Ahmedabad,Tier 2,-0.004672,Deterministic illustrative investor transaction
TX017874,INV005761,118955,2023-04-10,Lumpsum,91994.620000,0.009199,Tamil Nadu,46-55,49,Chennai,Tier 1,0.009199,Deterministic illustrative investor transaction
TX021885,INV006510,120843,2023-04-10,SIP,4165.200000,0.000417,Rajasthan,18-25,25,Jaipur,Tier 2,0.000417,Deterministic illustrative investor transaction
TX005620,INV000738,119018,2023-04-10,Redemption,59316.280000,0.005932,Maharashtra,56+,58,Mumbai,Tier 1,-0.005932,Deterministic illustrative investor transaction
TX019080,INV004443,118632,2023-04-10,SIP,2482.860000,0.000248,Delhi,56+,61,New Delhi,Tier 1,0.000248,Deterministic illustrative investor transaction
TX008264,INV001878,140353,2023-04-10,SIP,1357.850000,0.000136,West Bengal,18-25,22,Kolkata,Tier 1,0.000136,Deterministic illustrative investor transaction
TX007941,INV003595,122639,2023-04-10,SIP,3038.100000,0.000304,Karnataka,36-45,45,Bengaluru,Tier 1,0.000304,Deterministic illustrative investor transaction
TX019524,INV000603,118269,2023-04-10,Redemption,87703.050000,0.008770,Tamil Nadu,36-45,39,Chennai,Tier 1,-0.008770,Deterministic illustrative investor transaction
TX022526,INV007923,120152,2023-04-10,SIP,5138.450000,0.000514,West Bengal,18-25,19,Kolkata,Tier 1,0.000514,Deterministic illustrative investor transaction
TX004009,INV009122,118535,2023-04-10,Lumpsum,62341.090000,0.006234,Gujarat,36-45,38,Ahmedabad,Tier 2,0.006234,Deterministic illustrative investor transaction
TX004992,INV007736,118535,2023-04-10,SIP,7360.120000,0.000736,Rajasthan,26-35,30,Jaipur,Tier 2,0.000736,Deterministic illustrative investor transaction
TX013719,INV006090,118535,2023-04-10,SIP,3711.140000,0.000371,Maharashtra,36-45,40,Mumbai,Tier 1,0.000371,Deterministic illustrative investor transaction
TX000200,INV009217,120662,2023-04-10,Redemption,72928.230000,0.007293,Karnataka,46-55,51,Bengaluru,Tier 1,-0.007293,Deterministic illustrative investor transaction
TX004756,INV006840,120586,2023-04-10,SIP,7326.060000,0.000733,Maharashtra,56+,69,Mumbai,Tier 1,0.000733,Deterministic illustrative investor transaction
TX014860,INV002557,120492,2023-04-10,SIP,8296.130000,0.000830,Tamil Nadu,36-45,38,Other City,Tier 3,0.000830,Deterministic illustrative investor transaction
TX011559,INV007288,120166,2023-04-11,Redemption,285418.010000,0.028542,Maharashtra,46-55,49,Mumbai,Tier 1,-0.028542,Deterministic illustrative investor transaction
TX014539,INV008114,119160,2023-04-11,SIP,1241.910000,0.000124,Gujarat,26-35,35,Ahmedabad,Tier 2,0.000124,Deterministic illustrative investor transaction
TX010997,INV000613,119598,2023-04-11,SIP,18282.380000,0.001828,Maharashtra,36-45,36,Mumbai,Tier 1,0.001828,Deterministic illustrative investor transaction
TX005794,INV002071,129046,2023-04-11,Redemption,50645.640000,0.005065,Kerala,56+,58,Kochi,Tier 2,-0.005065,Deterministic illustrative investor transaction
TX018308,INV005431,118269,2023-04-11,Lumpsum,27052.980000,0.002705,Maharashtra,18-25,21,Mumbai,Tier 1,0.002705,Deterministic illustrative investor transaction
TX010307,INV001266,118275,2023-04-11,SIP,17895.930000,0.001790,Maharashtra,26-35,28,Mumbai,Tier 1,0.001790,Deterministic illustrative investor transaction
TX022186,INV006354,120564,2023-04-11,Lumpsum,78276.390000,0.007828,Maharashtra,26-35,27,Mumbai,Tier 1,0.007828,Deterministic illustrative investor transaction
TX000514,INV005121,119598,2023-04-11,SIP,7944.760000,0.000794,West Bengal,26-35,28,Kolkata,Tier 1,0.000794,Deterministic illustrative investor transaction
TX003261,INV003419,118825,2023-04-11,SIP,4168.960000,0.000417,Delhi,26-35,34,New Delhi,Tier 1,0.000417,Deterministic illustrative investor transaction
TX017316,INV000086,120492,2023-04-11,Lumpsum,64142.580000,0.006414,Gujarat,26-35,32,Ahmedabad,Tier 2,0.006414,Deterministic illustrative investor transaction
TX017807,INV002045,118535,2023-04-11,SIP,5121.080000,0.000512,Gujarat,26-35,30,Ahmedabad,Tier 2,0.000512,Deterministic illustrative investor transaction
TX004771,INV001583,118424,2023-04-11,SIP,4209.340000,0.000421,Delhi,26-35,33,New Delhi,Tier 1,0.000421,Deterministic illustrative investor transaction
TX019554,INV004085,119250,2023-04-11,SIP,3581.380000,0.000358,Maharashtra,18-25,20,Mumbai,Tier 1,0.000358,Deterministic illustrative investor transaction
TX015952,INV006473,120586,2023-04-11,SIP,7043.340000,0.000704,Uttar Pradesh,46-55,48,Lucknow,Tier 2,0.000704,Deterministic illustrative investor transaction
TX004388,INV008016,119160,2023-04-11,Lumpsum,147489.290000,0.014749,Rajasthan,46-55,49,Jaipur,Tier 2,0.014749,Deterministic illustrative investor transaction
TX012008,INV006660,120392,2023-04-12,SIP,2714.880000,0.000271,Karnataka,26-35,28,Bengaluru,Tier 1,0.000271,Deterministic illustrative investor transaction
TX005572,INV001191,118617,2023-04-12,SIP,12102.180000,0.001210,Tamil Nadu,36-45,44,Chennai,Tier 1,0.001210,Deterministic illustrative investor transaction
TX020077,INV001835,119528,2023-04-12,SIP,2283.840000,0.000228,Karnataka,18-25,19,Bengaluru,Tier 1,0.000228,Deterministic illustrative investor transaction
TX007896,INV006200,129046,2023-04-12,Redemption,21816.250000,0.002182,Telangana,18-25,19,Hyderabad,Tier 1,-0.002182,Deterministic illustrative investor transaction
TX011186,INV004845,118632,2023-04-12,SIP,11082.830000,0.001108,Karnataka,26-35,31,Bengaluru,Tier 1,0.001108,Deterministic illustrative investor transaction
TX020255,INV003890,118269,2023-04-12,SIP,10351.430000,0.001035,Delhi,36-45,36,New Delhi,Tier 1,0.001035,Deterministic illustrative investor transaction
TX006809,INV001030,119250,2023-04-12,Redemption,78714.840000,0.007871,Tamil Nadu,18-25,21,Chennai,Tier 1,-0.007871,Deterministic illustrative investor transaction
TX016271,INV000793,120843,2023-04-12,SIP,24367.220000,0.002437,Gujarat,46-55,49,Ahmedabad,Tier 2,0.002437,Deterministic illustrative investor transaction
TX008298,INV001931,118955,2023-04-12,Lumpsum,82048.570000,0.008205,Madhya Pradesh,26-35,31,Indore,Tier 2,0.008205,Deterministic illustrative investor transaction
TX004033,INV001636,120586,2023-04-12,SIP,7971.710000,0.000797,Telangana,26-35,35,Hyderabad,Tier 1,0.000797,Deterministic illustrative investor transaction
TX015606,INV004462,120166,2023-04-12,Redemption,77400.800000,0.007740,West Bengal,36-45,36,Kolkata,Tier 1,-0.007740,Deterministic illustrative investor transaction
TX013341,INV007697,120843,2023-04-13,SIP,5101.970000,0.000510,Gujarat,46-55,47,Other City,Tier 3,0.000510,Deterministic illustrative investor transaction
TX015781,INV007644,120267,2023-04-13,SIP,14357.790000,0.001436,Telangana,46-55,48,Hyderabad,Tier 1,0.001436,Deterministic illustrative investor transaction
TX019927,INV006666,120586,2023-04-13,Redemption,16449.680000,0.001645,Maharashtra,26-35,35,Mumbai,Tier 1,-0.001645,Deterministic illustrative investor transaction
TX020340,INV002029,118424,2023-04-13,SIP,7600.840000,0.000760,West Bengal,46-55,55,Kolkata,Tier 1,0.000760,Deterministic illustrative investor transaction
TX007824,INV008844,118955,2023-04-13,SIP,17367.480000,0.001737,Telangana,36-45,41,Hyderabad,Tier 1,0.001737,Deterministic illustrative investor transaction
TX016319,INV000449,120586,2023-04-13,SIP,14109.540000,0.001411,Gujarat,26-35,26,Ahmedabad,Tier 2,0.001411,Deterministic illustrative investor transaction
TX004807,INV007903,122639,2023-04-13,SIP,1771.290000,0.000177,Gujarat,26-35,28,Ahmedabad,Tier 2,0.000177,Deterministic illustrative investor transaction
TX010027,INV008469,119292,2023-04-13,SIP,8018.200000,0.000802,Gujarat,36-45,44,Ahmedabad,Tier 2,0.000802,Deterministic illustrative investor transaction
TX018031,INV001501,129046,2023-04-13,Redemption,71261.000000,0.007126,Gujarat,36-45,45,Ahmedabad,Tier 2,-0.007126,Deterministic illustrative investor transaction
TX011481,INV002094,122639,2023-04-13,SIP,5699.340000,0.000570,Maharashtra,36-45,45,Other City,Tier 3,0.000570,Deterministic illustrative investor transaction
TX015100,INV001211,140353,2023-04-13,SIP,15200.660000,0.001520,Delhi,56+,70,New Delhi,Tier 1,0.001520,Deterministic illustrative investor transaction
TX007219,INV007379,129046,2023-04-13,SIP,5127.390000,0.000513,Telangana,18-25,19,Hyderabad,Tier 1,0.000513,Deterministic illustrative investor transaction
TX003095,INV000086,120046,2023-04-13,SIP,5536.040000,0.000554,Karnataka,36-45,42,Bengaluru,Tier 1,0.000554,Deterministic illustrative investor transaction
TX001501,INV006649,118632,2023-04-13,SIP,1364.540000,0.000136,Maharashtra,18-25,21,Mumbai,Tier 1,0.000136,Deterministic illustrative investor transaction
TX023264,INV006508,118535,2023-04-13,Redemption,44435.520000,0.004444,Karnataka,36-45,36,Other City,Tier 3,-0.004444,Deterministic illustrative investor transaction
TX022403,INV003399,118632,2023-04-13,SIP,9457.270000,0.000946,West Bengal,46-55,50,Kolkata,Tier 1,0.000946,Deterministic illustrative investor transaction
TX007835,INV001596,119528,2023-04-14,Redemption,34876.410000,0.003488,Karnataka,26-35,30,Bengaluru,Tier 1,-0.003488,Deterministic illustrative investor transaction
TX012939,INV007464,118955,2023-04-14,SIP,9547.530000,0.000955,Delhi,36-45,39,New Delhi,Tier 1,0.000955,Deterministic illustrative investor transaction
TX023877,INV006824,118531,2023-04-14,Lumpsum,27999.500000,0.002800,Delhi,18-25,19,New Delhi,Tier 1,0.002800,Deterministic illustrative investor transaction
TX009886,INV000222,118275,2023-04-14,SIP,34870.710000,0.003487,Gujarat,36-45,41,Ahmedabad,Tier 2,0.003487,Deterministic illustrative investor transaction
TX018156,INV005312,120492,2023-04-14,Lumpsum,246769.150000,0.024677,Kerala,46-55,47,Kochi,Tier 2,0.024677,Deterministic illustrative investor transaction
TX009327,INV000274,120662,2023-04-14,SIP,7855.700000,0.000786,West Bengal,46-55,54,Kolkata,Tier 1,0.000786,Deterministic illustrative investor transaction
TX011848,INV008157,120392,2023-04-14,SIP,20250.050000,0.002025,Uttar Pradesh,36-45,41,Lucknow,Tier 2,0.002025,Deterministic illustrative investor transaction
TX012737,INV002559,118275,2023-04-14,SIP,9653.040000,0.000965,Punjab,46-55,46,Ludhiana,Tier 2,0.000965,Deterministic illustrative investor transaction
TX002844,INV007170,148404,2023-04-14,SIP,2824.850000,0.000282,West Bengal,26-35,30,Kolkata,Tier 1,0.000282,Deterministic illustrative investor transaction
TX018142,INV009115,120392,2023-04-14,Lumpsum,320062.280000,0.032006,Gujarat,46-55,48,Ahmedabad,Tier 2,0.032006,Deterministic illustrative investor transaction
TX013301,INV001878,118479,2023-04-14,SIP,4385.290000,0.000439,Kerala,26-35,30,Kochi,Tier 2,0.000439,Deterministic illustrative investor transaction
TX023325,INV001952,148404,2023-04-14,Redemption,70681.190000,0.007068,Delhi,46-55,55,New Delhi,Tier 1,-0.007068,Deterministic illustrative investor transaction
TX002386,INV004281,120465,2023-04-14,Lumpsum,107107.660000,0.010711,Maharashtra,26-35,35,Mumbai,Tier 1,0.010711,Deterministic illustrative investor transaction
TX018349,INV004284,118955,2023-04-14,SIP,3444.040000,0.000344,Tamil Nadu,26-35,35,Chennai,Tier 1,0.000344,Deterministic illustrative investor transaction
TX006665,INV002839,118269,2023-04-15,SIP,4644.790000,0.000464,Uttar Pradesh,56+,64,Lucknow,Tier 2,0.000464,Deterministic illustrative investor transaction
TX014757,INV009194,120492,2023-04-15,SIP,5990.710000,0.000599,West Bengal,46-55,52,Kolkata,Tier 1,0.000599,Deterministic illustrative investor transaction
TX013096,INV003296,148404,2023-04-15,SIP,1554.910000,0.000155,Madhya Pradesh,36-45,36,Indore,Tier 2,0.000155,Deterministic illustrative investor transaction
TX004261,INV001613,118535,2023-04-15,SIP,14296.790000,0.001430,Gujarat,26-35,31,Ahmedabad,Tier 2,0.001430,Deterministic illustrative investor transaction
TX012880,INV004116,118955,2023-04-15,SIP,3895.580000,0.000390,Madhya Pradesh,26-35,27,Indore,Tier 2,0.000390,Deterministic illustrative investor transaction
TX017981,INV007153,119292,2023-04-15,Lumpsum,108313.460000,0.010831,Tamil Nadu,46-55,53,Chennai,Tier 1,0.010831,Deterministic illustrative investor transaction
TX022580,INV003302,118531,2023-04-15,SIP,1632.750000,0.000163,Telangana,18-25,22,Hyderabad,Tier 1,0.000163,Deterministic illustrative investor transaction
TX004929,INV005072,122639,2023-04-15,SIP,3444.660000,0.000344,Delhi,26-35,28,New Delhi,Tier 1,0.000344,Deterministic illustrative investor transaction
TX011589,INV002183,144546,2023-04-15,SIP,7060.050000,0.000706,Telangana,56+,72,Other City,Tier 3,0.000706,Deterministic illustrative investor transaction
TX016263,INV009470,129046,2023-04-15,SIP,10794.970000,0.001079,Kerala,26-35,28,Kochi,Tier 2,0.001079,Deterministic illustrative investor transaction
TX003676,INV001731,141925,2023-04-15,SIP,18994.570000,0.001899,Karnataka,36-45,37,Other City,Tier 3,0.001899,Deterministic illustrative investor transaction
TX001148,INV000589,119250,2023-04-15,SIP,35871.830000,0.003587,Maharashtra,26-35,30,Mumbai,Tier 1,0.003587,Deterministic illustrative investor transaction
TX009953,INV004785,141925,2023-04-15,Lumpsum,173705.970000,0.017371,Kerala,46-55,54,Kochi,Tier 2,0.017371,Deterministic illustrative investor transaction
TX022537,INV000642,140353,2023-04-15,SIP,29119.520000,0.002912,Rajasthan,36-45,39,Jaipur,Tier 2,0.002912,Deterministic illustrative investor transaction
TX019176,INV009376,129046,2023-04-15,SIP,7750.040000,0.000775,Tamil Nadu,46-55,55,Chennai,Tier 1,0.000775,Deterministic illustrative investor transaction
TX009979,INV009049,148404,2023-04-15,SIP,7416.340000,0.000742,Delhi,26-35,33,New Delhi,Tier 1,0.000742,Deterministic illustrative investor transaction
TX019373,INV005577,120152,2023-04-15,SIP,6955.660000,0.000696,West Bengal,26-35,33,Kolkata,Tier 1,0.000696,Deterministic illustrative investor transaction
TX017458,INV006302,122639,2023-04-15,Lumpsum,147467.730000,0.014747,Punjab,46-55,51,Ludhiana,Tier 2,0.014747,Deterministic illustrative investor transaction
TX022283,INV007383,120656,2023-04-16,Redemption,110574.330000,0.011057,Kerala,56+,72,Kochi,Tier 2,-0.011057,Deterministic illustrative investor transaction
TX014024,INV003100,148404,2023-04-16,Lumpsum,60548.080000,0.006055,Tamil Nadu,18-25,25,Chennai,Tier 1,0.006055,Deterministic illustrative investor transaction
TX009219,INV001924,118632,2023-04-16,Lumpsum,10645.490000,0.001065,Maharashtra,18-25,21,Mumbai,Tier 1,0.001065,Deterministic illustrative investor transaction
TX013240,INV008947,148404,2023-04-16,Lumpsum,37944.800000,0.003794,Uttar Pradesh,26-35,30,Lucknow,Tier 2,0.003794,Deterministic illustrative investor transaction
TX021005,INV008864,120492,2023-04-16,Redemption,113639.080000,0.011364,Punjab,46-55,53,Other City,Tier 3,-0.011364,Deterministic illustrative investor transaction
TX023000,INV000109,122639,2023-04-16,SIP,10497.990000,0.001050,Maharashtra,36-45,37,Mumbai,Tier 1,0.001050,Deterministic illustrative investor transaction
TX017055,INV008522,146549,2023-04-16,SIP,22176.370000,0.002218,Rajasthan,46-55,46,Jaipur,Tier 2,0.002218,Deterministic illustrative investor transaction
TX015172,INV005294,118825,2023-04-16,SIP,6462.030000,0.000646,West Bengal,36-45,45,Kolkata,Tier 1,0.000646,Deterministic illustrative investor transaction
TX017148,INV003838,148404,2023-04-16,SIP,13652.660000,0.001365,West Bengal,36-45,45,Kolkata,Tier 1,0.001365,Deterministic illustrative investor transaction
TX009946,INV007637,119250,2023-04-16,Lumpsum,61492.200000,0.006149,West Bengal,36-45,44,Kolkata,Tier 1,0.006149,Deterministic illustrative investor transaction
